#Data Set Export - Water Elevation (AHD).Field Visits@RN005626,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1967-02-21 00:00:00,,547.28
1967-03-14 00:00:00,,547.27
1967-04-04 00:00:00,,547.24
1967-04-19 00:00:00,,547.24
1967-05-03 00:00:00,,547.27
1967-05-19 00:00:00,,547.25
1967-06-07 00:00:00,,547.27
1967-06-21 00:00:00,,547.25
1967-07-05 00:00:00,,547.25
1967-08-02 00:00:00,,547.24
1967-10-24 00:00:00,,547.27
1968-06-13 00:00:00,,547.27
1968-09-17 00:00:00,,547.3100000000001
1968-11-27 00:00:00,,547.35
1969-02-19 00:00:00,,547.42
1969-05-09 00:00:00,,547.47
1969-08-21 00:00:00,,547.49
1969-11-25 00:00:00,,547.52
1970-05-28 00:00:00,,547.51
1970-07-14 00:00:00,,547.52
1970-09-23 00:00:00,,547.52
1970-11-18 00:00:00,,547.51
1973-05-25 00:00:00,,547.61
1973-10-11 00:00:00,,547.65
1975-08-20 00:00:00,,548.75
1975-09-24 00:00:00,,548.76
1975-10-22 00:00:00,,548.82
1975-11-28 00:00:00,,548.82
1976-03-09 00:00:00,,549.79
1976-03-31 00:00:00,,549.85
1976-05-01 00:00:00,,550.1800000000001
1976-05-21 00:00:00,,550.0600000000001
1976-06-09 00:00:00,,549.99
1976-07-25 00:00:00,,550.01
1976-08-11 00:00:00,,550.25
1976-09-08 00:00:00,,550.27
1976-10-28 00:00:00,,550.25
1977-03-15 00:00:00,,550.01
1977-06-21 00:00:00,,550.33
1977-08-11 00:00:00,,550.3100000000001
1977-09-20 00:00:00,,550.13
1977-11-03 00:00:00,,550.15
1977-12-06 00:00:00,,550.0500000000001
1978-01-17 00:00:00,,550.08
1978-02-28 00:00:00,,550.01
1978-04-18 00:00:00,,549.96
1978-07-06 00:00:00,,549.9
1978-08-18 00:00:00,,549.92
1978-11-09 00:00:00,,549.79
1979-01-31 00:00:00,,549.71
1979-03-14 00:00:00,,549.67
1979-05-01 00:00:00,,549.66
1979-06-13 00:00:00,,549.67
1979-07-27 00:00:00,,549.6
1979-09-14 00:00:00,,549.58
1979-11-01 00:00:00,,549.59
1980-01-04 00:00:00,,549.61
1980-02-12 00:00:00,,549.59
1980-04-10 00:00:00,,549.5600000000001
1980-05-12 00:00:00,,549.53
1980-06-04 00:00:00,,549.51
1980-06-19 00:00:00,,549.51
1980-08-05 00:00:00,,549.5
1980-09-09 00:00:00,,549.54
1980-10-22 00:00:00,,549.46
1980-12-01 00:00:00,,549.52
1981-01-12 00:00:00,,549.4
1981-02-17 00:00:00,,549.47
1981-05-06 00:00:00,,549.41
1981-08-10 00:00:00,,549.4300000000001
1981-10-19 00:00:00,,549.35
1982-02-25 00:00:00,,549.33
1982-04-06 00:00:00,,549.35
1982-05-20 00:00:00,,549.22
1982-07-24 00:00:00,,549.3000000000001
1982-08-12 00:00:00,,549.34
1982-09-23 00:00:00,,549.33
1982-11-04 00:00:00,,549.32
1982-12-16 00:00:00,,549.34
1983-01-27 00:00:00,,549.26
1983-04-21 00:00:00,,549.33
1983-06-02 00:00:00,,549.33
1983-07-14 00:00:00,,549.41
1983-08-25 00:00:00,,549.46
1983-10-06 00:00:00,,549.5600000000001
1983-11-18 00:00:00,,549.58
1983-12-20 00:00:00,,549.59
1984-02-16 00:00:00,,549.64
1984-03-30 00:00:00,,549.67
1984-05-18 00:00:00,,549.73
1984-07-04 00:00:00,,549.72
1984-09-06 00:00:00,,549.76
1984-10-19 00:00:00,,549.65
1984-12-04 00:00:00,,549.76
1985-01-18 00:00:00,,549.7
1985-02-27 00:00:00,,549.72
1985-04-19 00:00:00,,549.64
1985-06-19 00:00:00,,549.6800000000001
1985-07-31 00:00:00,,549.61
1985-09-17 00:00:00,,549.67
1985-10-22 00:00:00,,549.66
1985-12-10 00:00:00,,549.6
1986-01-30 00:00:00,,549.58
1986-05-21 00:00:00,,549.54
1986-07-02 00:00:00,,549.53
1986-08-19 00:00:00,,549.49
1986-09-23 00:00:00,,549.51
1986-10-28 00:00:00,,549.47
1986-12-16 00:00:00,,549.46
1987-02-03 00:00:00,,549.44
1987-03-24 00:00:00,,549.42
1987-04-28 00:00:00,,549.39
1987-07-07 00:00:00,,549.37
1987-12-10 00:00:00,,549.33
1988-05-16 00:00:00,,549.35
1988-11-21 00:00:00,,549.25
1989-05-22 00:00:00,,549.1800000000001
1989-11-13 00:00:00,,549.13
1990-06-04 00:00:00,,549.0500000000001
1990-11-27 00:00:00,,548.98
1991-03-12 00:00:00,,549.14
1991-06-04 00:00:00,,549.53
1991-11-25 00:00:00,,549.5500000000001
1992-06-02 00:00:00,,549.52
1992-12-08 00:00:00,,549.37
1993-06-24 00:00:00,,549.25
1993-12-06 00:00:00,,549.21
1994-06-06 00:00:00,,549.14
