#Data Set Export - Depth Below Ground.Field Visits@RN016684,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1996-09-27 00:00:00,,-48.43
1996-10-24 00:00:00,,-48.5
1996-11-27 00:00:00,,-48.42
1996-12-20 00:00:00,,-48.47
1997-03-11 00:00:00,,-48.48
1997-04-18 00:00:00,,-48.53
1997-05-15 00:00:00,,-48.45
1997-06-13 00:00:00,,-48.47
1997-10-07 00:00:00,,-48.48
1997-11-17 00:00:00,,-48.45
1998-03-03 00:00:00,,-48.46
1998-06-10 00:00:00,,-48.49
1998-09-15 00:00:00,,-48.47
1998-12-14 00:00:00,,-48.44
1999-03-03 00:00:00,,-48.41
1999-08-13 00:00:00,,-48.55
1999-11-09 00:00:00,,-48.49
2000-09-02 00:00:00,,-48.49
2000-11-23 00:00:00,,-48.4
2001-02-22 00:00:00,,-48.49
2003-05-16 00:00:00,,-48.45
2004-01-19 00:00:00,,-48.43
2005-05-16 13:00:00,,-48.45
2008-08-18 11:59:00,,-48.519999999999996
2009-05-11 16:00:00,,-48.25
2009-10-26 11:35:00,,-48.42
2010-06-07 13:12:00,,-48.47
2010-11-29 12:44:00,,-48.41
2011-07-25 14:03:00,,-48.44
2012-06-18 16:36:00,,-48.49
2013-03-11 14:17:00,,-48.4
2014-09-09 14:11:00,,-48.4
2019-11-25 13:06:00,,-48.41
2022-08-17 17:05:00,,-48.5
2023-06-21 15:47:00,,-48.47
2023-10-26 11:38:00,,-48.49
2024-08-29 12:08:00,,-48.48
2024-12-06 11:15:00,,-48.45
