#Data Set Export - Depth Below Ground.Field Visits@RN005641,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1967-02-21 00:00:00,,-19.96
1967-03-14 00:00:00,,-19.97
1967-04-04 00:00:00,,-19.99
1967-04-19 00:00:00,,-20.02
1967-05-03 00:00:00,,-20
1967-05-19 00:00:00,,-20
1967-06-07 00:00:00,,-20.02
1967-06-21 00:00:00,,-20.02
1967-07-05 00:00:00,,-20.04
1967-08-02 00:00:00,,-20.2
1967-10-24 00:00:00,,-20
1968-06-13 00:00:00,,-20
1968-09-17 00:00:00,,-19.96
1968-11-27 00:00:00,,-20
1969-02-19 00:00:00,,-20.01
1969-05-09 00:00:00,,-20.04
1969-08-21 00:00:00,,-20.04
1969-11-25 00:00:00,,-20.04
1970-05-28 00:00:00,,-20.08
1970-07-14 00:00:00,,-20.09
1970-09-23 00:00:00,,-20.02
1970-11-18 00:00:00,,-20.09
1973-03-16 00:00:00,,-19.8
1975-10-21 00:00:00,,-19.94
1975-11-27 00:00:00,,-19.94
1976-03-08 00:00:00,,-19.94
1976-04-30 00:00:00,,-19.96
1976-09-07 00:00:00,,-19.98
1977-03-15 00:00:00,,-19.77
1977-11-02 00:00:00,,-19.67
1978-04-18 00:00:00,,-19.63
1980-10-22 00:00:00,,-19.49
1981-02-17 00:00:00,,-19.49
1981-05-06 00:00:00,,-19.49
1981-10-19 00:00:00,,-19.45
1982-06-24 00:00:00,,-19.51
1982-09-23 00:00:00,,-19.48
1982-12-16 00:00:00,,-19.43
1983-04-21 00:00:00,,-19.45
1983-06-02 00:00:00,,-19.5
1983-07-14 00:00:00,,-19.5
1983-08-25 00:00:00,,-19.43
1983-10-06 00:00:00,,-19.39
1983-11-17 00:00:00,,-19.44
1983-12-20 00:00:00,,-19.42
1984-02-16 00:00:00,,-19.42
1984-03-30 00:00:00,,-19.47
1984-05-18 00:00:00,,-19.42
1984-07-04 00:00:00,,-19.5
1984-09-06 00:00:00,,-19.43
1984-10-19 00:00:00,,-19.47
1984-12-04 00:00:00,,-19.43
1985-01-18 00:00:00,,-19.41
1985-02-28 00:00:00,,-19.4
1985-04-19 00:00:00,,-19.46
1985-07-31 00:00:00,,-19.47
1985-09-20 00:00:00,,-19.47
1985-10-22 00:00:00,,-19.49
1986-01-30 00:00:00,,-19.41
1986-05-23 00:00:00,,-19.46
1986-07-02 00:00:00,,-19.44
1986-08-22 00:00:00,,-19.42
1986-09-26 00:00:00,,-19.46
1986-10-30 00:00:00,,-19.4
1986-12-18 00:00:00,,-19.46
1987-02-06 00:00:00,,-19.42
1987-03-27 00:00:00,,-19.44
1987-04-29 00:00:00,,-19.46
1987-07-08 00:00:00,,-19.44
1987-12-09 00:00:00,,-19.39
1988-05-17 00:00:00,,-19.38
1988-11-21 00:00:00,,-19.38
1989-05-22 00:00:00,,-19.42
1989-11-14 00:00:00,,-19.38
1990-06-05 00:00:00,,-19.47
1990-11-26 00:00:00,,-19.42
1991-03-12 00:00:00,,-19.43
1991-06-04 00:00:00,,-19.43
1991-11-26 00:00:00,,-19.42
1992-06-02 00:00:00,,-19.45
1992-12-07 00:00:00,,-19.4
1993-06-21 00:00:00,,-19.47
1993-12-06 00:00:00,,-19.43
1994-06-06 00:00:00,,-19.44
1994-12-08 00:00:00,,-19.44
1995-01-23 00:00:00,,-19.44
1995-06-19 00:00:00,,-19.54
1995-11-29 00:00:00,,-19.43
1996-06-24 00:00:00,,-19.47
1996-11-27 00:00:00,,-19.45
1997-05-14 00:00:00,,-19.46
1997-11-17 00:00:00,,-19.46
1998-06-01 00:00:00,,-19.49
1998-12-14 00:00:00,,-19.48
1999-08-11 00:00:00,,-19.53
2000-08-31 00:00:00,,-19.51
2001-02-22 00:00:00,,-19.53
2003-05-13 00:00:00,,-19.57
2004-01-19 00:00:00,,-19.61
2005-05-17 08:20:00,,-19.64
2008-08-18 12:28:00,,-19.71
2009-05-11 15:45:00,,-19.42
2009-10-26 11:55:00,,-19.68
2010-06-07 13:30:00,,-19.72
2010-11-29 13:06:00,,-19.69
2011-07-25 14:40:00,,-19.72
2012-06-18 16:16:00,,-19.78
2013-03-11 14:51:00,,-19.73
2019-11-25 13:52:00,,-19.86
2022-08-17 16:40:00,,-19.94
2023-06-21 16:29:00,,-19.92
2023-10-26 11:14:00,,-20
2024-08-29 12:37:00,,-19.96
2024-12-06 10:40:00,,-19.96
