#Data Set Export - Depth Below Ground.Field Visits@RN012594,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1981-02-16 00:00:00,,-7.66
1981-05-05 00:00:00,,-7.7
1981-10-20 00:00:00,,-7.73
1983-05-23 00:00:00,,-7.6
1986-08-19 00:00:00,,-7.79
1987-12-10 00:00:00,,-7.98
1988-05-19 00:00:00,,-7.95
1989-05-24 00:00:00,,-8
1989-11-16 00:00:00,,-8.06
1990-06-07 00:00:00,,-8.03
1990-11-29 00:00:00,,-8.08
1991-03-14 00:00:00,,-7.32
1991-06-06 00:00:00,,-7.12
1991-11-28 00:00:00,,-7.27
1992-06-04 00:00:00,,-7.46
1992-12-10 00:00:00,,-7.6
1993-06-22 00:00:00,,-7.76
1993-12-08 00:00:00,,-7.87
1994-06-09 00:00:00,,-7.95
1994-12-06 00:00:00,,-7.96
1995-06-21 00:00:00,,-8.03
1995-11-28 00:00:00,,-8.04
1996-06-26 00:00:00,,-8.06
1996-11-26 00:00:00,,-8.12
1997-05-13 00:00:00,,-8.04
1997-11-18 00:00:00,,-8.13
1998-06-02 00:00:00,,-8.12
1998-12-15 00:00:00,,-8.21
1999-08-10 00:00:00,,-8.22
2000-02-08 00:00:00,,-8.24
2000-08-30 00:00:00,,-7.57
2001-02-20 00:00:00,,-7.15
2003-05-14 00:00:00,,-7.73
2004-01-20 00:00:00,,-7.86
2005-04-28 11:35:00,,-8
2006-11-22 11:35:00,,-7.7
2006-12-21 07:35:00,,-7.71
2007-03-01 06:50:00,,-7.67
2007-03-22 09:40:00,,-7.69
2008-08-20 16:35:00,,-7.8
2009-05-12 13:10:00,,-7.32
2009-10-30 08:58:00,,-8.32
2010-06-09 11:28:00,,-7.56
2010-12-01 12:04:00,,-7.59
2012-06-20 11:56:00,,-7.92
2013-03-13 16:09:00,,-8.07
2015-02-18 10:12:00,,-7.9
2016-05-17 15:59:00,,-8.01
2019-11-26 10:23:00,,-8.09
2022-08-17 10:35:00,,-8.04
2023-06-21 10:50:00,,-7.9
2023-10-25 14:22:00,,-7.97
2024-08-27 11:48:00,,-8.03
2024-12-12 14:30:00,,-8.09
