#Data Set Export - Water Elevation (AHD).Field Visits@RN014409,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1985-09-18 00:00:00,,548.8000000000001
1985-09-23 00:00:00,,548.82
1985-09-30 00:00:00,,548.74
1985-10-07 00:00:00,,548.73
1985-10-14 00:00:00,,548.6300000000001
1985-10-21 00:00:00,,548.7900000000001
1985-10-23 00:00:00,,548.7600000000001
1985-10-28 00:00:00,,548.7900000000001
1985-11-04 00:00:00,,548.7800000000001
1985-11-11 00:00:00,,548.7600000000001
1985-11-18 00:00:00,,548.74
1985-11-25 00:00:00,,548.7700000000001
1985-12-02 00:00:00,,548.7800000000001
1985-12-09 00:00:00,,548.7900000000001
1985-12-11 00:00:00,,548.7900000000001
1985-12-16 00:00:00,,548.7600000000001
1985-12-23 00:00:00,,548.74
1985-12-30 00:00:00,,548.7700000000001
1986-01-07 00:00:00,,548.75
1986-01-13 00:00:00,,548.71
1986-01-20 00:00:00,,548.73
1986-01-27 00:00:00,,548.74
1986-01-29 00:00:00,,548.72
1986-02-03 00:00:00,,548.71
1986-02-10 00:00:00,,548.7
1986-02-17 00:00:00,,548.6600000000001
1986-02-24 00:00:00,,548.6800000000001
1986-03-03 00:00:00,,548.6400000000001
1986-03-10 00:00:00,,548.59
1986-03-17 00:00:00,,548.62
1986-03-24 00:00:00,,548.62
1986-03-31 00:00:00,,548.59
1986-04-07 00:00:00,,548.62
1986-04-14 00:00:00,,548.61
1986-04-21 00:00:00,,548.62
1986-04-28 00:00:00,,548.69
1986-05-05 00:00:00,,548.57
1986-05-12 00:00:00,,548.58
1986-05-19 00:00:00,,548.5500000000001
1986-05-21 00:00:00,,548.59
1986-05-26 00:00:00,,548.5500000000001
1986-06-02 00:00:00,,548.59
1986-06-10 00:00:00,,548.61
1986-06-16 00:00:00,,548.61
1986-06-23 00:00:00,,548.57
1986-06-30 00:00:00,,548.62
1986-07-07 00:00:00,,548.6
1986-07-14 00:00:00,,548.6
1986-07-21 00:00:00,,548.6
1986-07-28 00:00:00,,548.5200000000001
1986-08-05 00:00:00,,548.5400000000001
1986-08-12 00:00:00,,548.59
1986-08-18 00:00:00,,548.5
1986-08-25 00:00:00,,548.5200000000001
1986-09-02 00:00:00,,548.5
1986-09-08 00:00:00,,548.5400000000001
1986-09-15 00:00:00,,548.57
1986-09-22 00:00:00,,548.5400000000001
1986-09-30 00:00:00,,548.5600000000001
1986-10-13 00:00:00,,548.5400000000001
1986-10-21 00:00:00,,548.5200000000001
1986-10-28 00:00:00,,548.47
1986-11-03 00:00:00,,548.47
1986-11-10 00:00:00,,548.49
1986-11-17 00:00:00,,548.5100000000001
1986-11-24 00:00:00,,548.45
1986-12-02 00:00:00,,548.44
1986-12-09 00:00:00,,548.4000000000001
1986-12-16 00:00:00,,548.48
1986-12-21 00:00:00,,548.4200000000001
1986-12-28 00:00:00,,548.4000000000001
1987-01-04 00:00:00,,548.4000000000001
1987-01-12 00:00:00,,548.3900000000001
1987-01-19 00:00:00,,548.3800000000001
1987-01-26 00:00:00,,548.37
1987-02-02 00:00:00,,548.37
1987-03-02 00:00:00,,548.34
1987-03-30 00:00:00,,548.2900000000001
1987-04-27 00:00:00,,548.2600000000001
1987-05-25 00:00:00,,548.2700000000001
1987-06-22 00:00:00,,548.2900000000001
1987-07-20 00:00:00,,548.23
1987-08-24 00:00:00,,548.3000000000001
1987-09-21 00:00:00,,548.23
1988-01-11 00:00:00,,548.1
1988-02-08 00:00:00,,548.1300000000001
1988-03-07 00:00:00,,548.0300000000001
1988-04-04 00:00:00,,548
1988-05-02 00:00:00,,548
1988-05-18 00:00:00,,548.0100000000001
1988-06-06 00:00:00,,547.99
1988-09-05 00:00:00,,547.96
1988-10-03 00:00:00,,548
1988-10-31 00:00:00,,547.9200000000001
1988-12-05 00:00:00,,547.8100000000001
1989-01-02 00:00:00,,547.7900000000001
1989-02-03 00:00:00,,547.74
1989-03-06 00:00:00,,547.72
1989-04-03 00:00:00,,547.69
1989-05-01 00:00:00,,547.6500000000001
1989-06-05 00:00:00,,547.6400000000001
1989-07-03 00:00:00,,547.6800000000001
1989-08-01 00:00:00,,547.6700000000001
1989-09-01 00:00:00,,547.6400000000001
1989-09-30 00:00:00,,547.69
1989-10-30 00:00:00,,547.6500000000001
1989-12-04 00:00:00,,547.58
1989-12-30 00:00:00,,547.5600000000001
1990-01-23 00:00:00,,547.48
1990-04-01 00:00:00,,547.47
1990-06-07 00:00:00,,547.4000000000001
1990-06-28 00:00:00,,547.3900000000001
1990-08-04 00:00:00,,547.4200000000001
1990-09-02 00:00:00,,547.4300000000001
1990-10-06 00:00:00,,547.34
1991-01-02 00:00:00,,547.3100000000001
1991-02-04 00:00:00,,547.2900000000001
1991-03-30 00:00:00,,547.34
1991-06-15 00:00:00,,547.19
1991-08-20 00:00:00,,547.19
1992-01-17 00:00:00,,547.07
1992-12-09 00:00:00,,546.8100000000001
1994-06-08 00:00:00,,546.3900000000001
1994-12-07 00:00:00,,546.34
1995-01-25 00:00:00,,546.2700000000001
1995-06-20 00:00:00,,546.19
1995-11-30 00:00:00,,546.1400000000001
1996-06-25 00:00:00,,545.97
1996-11-28 00:00:00,,545.9300000000001
1997-05-16 00:00:00,,545.8100000000001
1999-04-13 00:00:00,,545.2900000000001
2000-03-16 00:00:00,,544.97
2000-04-20 00:00:00,,544.8900000000001
2000-05-17 00:00:00,,544.8900000000001
2000-06-19 00:00:00,,544.86
2000-07-20 00:00:00,,544.74
2000-08-19 00:00:00,,544.62
2000-09-18 00:00:00,,544.6500000000001
2000-10-16 00:00:00,,544.37
2000-11-16 00:00:00,,544.0100000000001
2000-12-17 00:00:00,,543.9000000000001
2001-01-15 00:00:00,,543.8100000000001
2001-02-19 00:00:00,,543.97
2001-03-15 00:00:00,,542.1400000000001
2001-04-17 00:00:00,,544.21
2001-05-17 00:00:00,,544.2700000000001
2001-06-20 00:00:00,,544.3900000000001
2001-07-26 00:00:00,,544.4000000000001
2001-08-21 00:00:00,,544.5200000000001
2001-09-19 00:00:00,,544.5400000000001
2001-10-24 00:00:00,,544.0400000000001
2001-11-22 00:00:00,,542.84
2001-12-23 00:00:00,,542.8900000000001
2002-01-21 00:00:00,,541.7900000000001
2002-02-21 00:00:00,,542.7600000000001
2002-03-24 00:00:00,,543.86
2002-04-21 00:00:00,,544.0400000000001
2002-05-22 00:00:00,,544.19
2002-06-19 00:00:00,,543.2900000000001
2002-07-31 00:00:00,,544.4200000000001
2002-08-29 00:00:00,,544.49
2002-09-30 00:00:00,,544.2900000000001
2002-10-31 00:00:00,,544.3900000000001
2002-11-30 00:00:00,,544.19
2002-12-29 00:00:00,,544.3100000000001
2003-02-27 00:00:00,,544.09
2003-04-07 00:00:00,,544.09
2003-04-30 00:00:00,,544.0400000000001
2003-06-02 00:00:00,,544.34
2003-07-07 00:00:00,,544.44
2003-08-05 00:00:00,,544.49
2003-09-08 00:00:00,,544.5400000000001
2003-10-02 00:00:00,,544.49
2003-11-30 00:00:00,,544.34
2004-01-07 00:00:00,,544.24
2004-02-09 00:00:00,,544.24
2004-03-09 00:00:00,,544.2900000000001
2004-05-11 00:00:00,,544.24
2004-06-08 00:00:00,,544.2900000000001
2004-07-15 00:00:00,,544.2900000000001
2004-07-31 00:00:00,,544.34
2004-08-30 00:00:00,,544.2900000000001
2004-10-18 00:00:00,,544.1400000000001
2004-11-01 00:00:00,,544.24
2005-02-01 00:00:00,,544.09
2005-02-28 00:00:00,,544.09
2005-03-21 15:10:00,,544.1
2005-03-30 00:00:00,,544.09
2005-06-06 00:00:00,,543.99
2005-06-30 00:00:00,,544.09
2005-07-29 00:00:00,,544.23
2005-08-31 00:00:00,,544.25
2005-11-02 00:00:00,,544.1300000000001
2005-12-01 00:00:00,,544.0600000000001
2005-12-29 00:00:00,,544.0500000000001
2006-01-31 00:00:00,,543.98
2006-02-28 00:00:00,,543.97
2006-03-31 00:00:00,,543.94
2006-04-30 00:00:00,,543.9300000000001
2006-06-01 00:00:00,,543.96
2006-07-03 00:00:00,,544.0400000000001
2006-08-01 00:00:00,,544.08
2006-09-01 00:00:00,,544.0100000000001
2006-10-01 00:00:00,,543.8900000000001
2006-11-01 00:00:00,,543.7700000000001
2006-12-01 00:00:00,,543.72
2006-12-29 00:00:00,,543.71
2007-02-06 00:00:00,,543.82
2007-03-01 00:00:00,,543.84
2007-03-15 09:10:00,,543.9100000000001
2007-03-30 00:00:00,,543.8900000000001
2007-05-01 00:00:00,,543.94
2007-06-01 00:00:00,,543.99
2007-07-01 00:00:00,,544.0500000000001
2007-08-03 00:00:00,,544.09
2007-08-31 00:00:00,,544.11
2007-09-30 00:00:00,,544.1600000000001
2007-12-21 00:00:00,,544.0200000000001
2008-01-31 00:00:00,,543.98
2008-02-29 00:00:00,,543.96
2008-05-03 00:00:00,,544.0400000000001
2008-05-31 00:00:00,,544.0400000000001
2008-06-30 00:00:00,,544.08
2008-07-31 00:00:00,,544.12
2008-09-02 00:00:00,,544.09
2008-10-05 00:00:00,,544.11
2008-12-01 00:00:00,,543.99
2009-01-02 00:00:00,,543.9300000000001
2009-01-30 00:00:00,,543.918
2009-03-03 00:00:00,,543.8230000000001
2009-04-03 00:00:00,,543.865
2009-05-01 00:00:00,,543.8900000000001
