#Data Set Export - Depth Below Ground.Field Visits@RN017403,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
2001-02-21 00:00:00,,-6.79
2003-05-15 00:00:00,,-11.09
2004-01-22 00:00:00,,-7.14
2005-05-05 13:35:00,,-7.31
2006-11-22 14:00:00,,-7.55
2006-12-21 08:50:00,,-7.51
2007-03-01 07:40:00,,-7.5
2007-03-22 12:45:00,,-11.389999999999999
2008-08-21 15:03:00,,-7.6899999999999995
2009-05-13 13:35:00,,-7.65
2009-10-29 10:49:00,,-7.799999999999999
2010-06-09 13:56:00,,-7.46
2010-12-02 12:00:00,,-7.409999999999999
2012-06-20 13:35:00,,-7.4799999999999995
2013-03-14 10:21:00,,-7.58
2014-09-11 10:52:00,,-7.76
2024-12-12 11:05:00,,-7.709999999999999
