#Data Set Export - Water Elevation (AHD).Field Visits@RN017403,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
2001-02-21 00:00:00,,525.5400000000001
2003-05-15 00:00:00,,521.24
2004-01-22 00:00:00,,525.19
2005-05-05 13:35:00,,525.0200000000001
2006-11-22 14:00:00,,524.7800000000001
2006-12-21 08:50:00,,524.82
2007-03-01 07:40:00,,524.83
2007-03-22 12:45:00,,520.94
2008-08-21 15:03:00,,524.64
2009-05-13 13:35:00,,524.6800000000001
2009-10-29 10:49:00,,524.5300000000001
2010-06-09 13:56:00,,524.87
2010-12-02 12:00:00,,524.9200000000001
2012-06-20 13:35:00,,524.85
2013-03-14 10:21:00,,524.75
2014-09-11 10:52:00,,524.57
2024-12-12 11:05:00,,524.62
