#Data Set Export - Depth Below Ground.Field Visits@RN016680,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1996-09-27 00:00:00,,-12.98
1996-10-24 00:00:00,,-13.049999999999999
1996-11-27 00:00:00,,-13.02
1996-12-20 00:00:00,,-13.07
1997-02-07 00:00:00,,-13.06
1997-03-11 00:00:00,,-13.11
1997-04-18 00:00:00,,-13.15
1997-05-15 00:00:00,,-13.09
1997-06-13 00:00:00,,-13.1
1997-10-07 00:00:00,,-13.11
1997-11-17 00:00:00,,-13.11
1998-03-03 00:00:00,,-13.16
1998-06-10 00:00:00,,-13.209999999999999
1998-09-15 00:00:00,,-13.23
1998-12-14 00:00:00,,-13.23
1999-03-03 00:00:00,,-13.24
1999-08-13 00:00:00,,-13.35
1999-11-09 00:00:00,,-13.22
2000-09-02 00:00:00,,-13.37
2000-11-23 00:00:00,,-13.34
2001-02-22 00:00:00,,-13.39
2002-01-24 00:00:00,,-13.53
2003-05-15 00:00:00,,-13.47
2004-01-20 00:00:00,,-13.51
2004-10-14 13:00:00,,-13.555
2005-04-27 11:10:00,,-13.67
2008-08-21 09:47:00,,-13.9
2009-05-13 12:15:00,,-13.959999999999999
2009-10-29 11:44:00,,-13.959999999999999
2010-06-09 15:33:00,,-14.02
2010-12-02 10:06:00,,-13.97
2012-06-20 15:30:00,,-14.07
2013-03-14 08:57:00,,-14.129999999999999
2014-09-11 08:50:00,,-14.19
2019-11-27 11:43:00,,-14.1
2022-08-16 16:38:00,,-14.209999999999999
2023-06-20 14:42:00,,-14.26
2023-10-24 15:00:00,,-14.26
2024-08-28 09:36:00,,-14.37
2024-12-05 12:35:00,,-14.35
