#Data Set Export - Water Elevation (AHD).Field Visits@RN010678,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1975-10-21 00:00:00,,549.1700000000001
1975-11-30 00:00:00,,549.16
1976-03-31 00:00:00,,550.5600000000001
1976-04-30 00:00:00,,550.29
1976-05-21 00:00:00,,550.35
1976-06-21 00:00:00,,549.99
1976-08-11 00:00:00,,549.78
1976-09-07 00:00:00,,549.6800000000001
1977-03-14 00:00:00,,550.28
1977-11-02 00:00:00,,549.4300000000001
1978-04-19 00:00:00,,549.2
1980-10-22 00:00:00,,548.6700000000001
1981-02-16 00:00:00,,548.73
1981-05-05 00:00:00,,549.38
1981-10-20 00:00:00,,548.65
1982-06-24 00:00:00,,549.07
1982-09-23 00:00:00,,548.94
1983-02-16 00:00:00,,548.87
1983-04-21 00:00:00,,549.3100000000001
1983-06-02 00:00:00,,549.78
1983-07-14 00:00:00,,550.04
1983-08-25 00:00:00,,549.52
1983-10-06 00:00:00,,549.41
1983-11-17 00:00:00,,549.0500000000001
1983-12-20 00:00:00,,549.28
1984-02-16 00:00:00,,549.74
1984-03-30 00:00:00,,549.53
1984-05-18 00:00:00,,549.41
1984-07-04 00:00:00,,549.23
1984-09-06 00:00:00,,549.15
1984-10-19 00:00:00,,549.08
1985-04-19 00:00:00,,548.85
1985-06-19 00:00:00,,548.75
1985-07-31 00:00:00,,548.71
1985-09-20 00:00:00,,548.6800000000001
1985-10-22 00:00:00,,548.6700000000001
1986-07-02 00:00:00,,548.4
1986-08-19 00:00:00,,548.45
1986-09-25 00:00:00,,548.45
1986-10-28 00:00:00,,548.46
1986-12-16 00:00:00,,548.46
1987-02-03 00:00:00,,548.46
1987-03-26 00:00:00,,548.44
1987-04-29 00:00:00,,548.4200000000001
1987-07-08 00:00:00,,548.39
1987-12-09 00:00:00,,548.34
1988-05-17 00:00:00,,548.3000000000001
1988-11-22 00:00:00,,548.1700000000001
1989-05-24 00:00:00,,548.3000000000001
1989-11-13 00:00:00,,548.22
1990-06-05 00:00:00,,548.1800000000001
1990-11-26 00:00:00,,548.1
1991-03-12 00:00:00,,548.78
1991-06-03 00:00:00,,548.8100000000001
1991-11-25 00:00:00,,548.58
1992-06-01 00:00:00,,548.21
1992-12-07 00:00:00,,548.14
1993-06-21 00:00:00,,548.0500000000001
1993-12-06 00:00:00,,547.95
1994-06-07 00:00:00,,547.88
1994-12-08 00:00:00,,547.79
1995-01-23 00:00:00,,547.8100000000001
1995-06-19 00:00:00,,547.99
1995-11-29 00:00:00,,547.89
1996-06-24 00:00:00,,547.8100000000001
1996-11-27 00:00:00,,547.74
1997-05-14 00:00:00,,548.09
1997-11-17 00:00:00,,547.91
1998-06-01 00:00:00,,547.8100000000001
1998-12-14 00:00:00,,547.69
1999-08-11 00:00:00,,547.62
2000-08-31 00:00:00,,548.24
2001-02-21 00:00:00,,548.21
2003-05-13 00:00:00,,547.8000000000001
2004-01-19 00:00:00,,547.65
2005-05-17 14:30:00,,547.5
2007-03-01 13:15:00,,547.6700000000001
2007-03-16 11:10:00,,547.64
2008-08-19 09:32:00,,547.4
2009-05-11 12:30:00,,547.51
2009-10-26 15:15:00,,547.21
2010-06-07 15:37:00,,547.4
2010-11-29 15:20:00,,547.3000000000001
2011-07-26 12:16:00,,547.21
2012-06-19 13:11:00,,547.11
2013-03-11 17:05:00,,547.03
2019-11-25 15:40:00,,547.04
2022-08-17 14:30:00,,547.07
2023-06-22 12:03:00,,546.9200000000001
2023-10-25 16:11:00,,546.84
2024-08-30 08:48:00,,547.22
2024-12-11 16:23:00,,547.16
