#Data Set Export - Water Elevation (AHD).Field Visits@RN016682,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1996-09-27 00:00:00,,552.37
1996-10-24 00:00:00,,552.34
1996-11-27 00:00:00,,552.41
1996-12-20 00:00:00,,552.32
1997-03-11 00:00:00,,552.31
1997-04-18 00:00:00,,552.31
1997-05-15 00:00:00,,552.37
1997-06-13 00:00:00,,552.36
1997-10-07 00:00:00,,552.34
1997-11-17 00:00:00,,552.34
1998-03-03 00:00:00,,552.34
1998-06-10 00:00:00,,552.35
1998-09-15 00:00:00,,552.31
1998-12-14 00:00:00,,552.35
1999-03-03 00:00:00,,552.37
1999-08-13 00:00:00,,552.27
1999-11-09 00:00:00,,552.26
2000-09-02 00:00:00,,552.26
2000-11-23 00:00:00,,552.35
2001-02-22 00:00:00,,552.28
2003-05-16 00:00:00,,552.27
2004-01-19 00:00:00,,552.28
2005-05-16 12:35:00,,552.24
2007-03-14 13:35:00,,552.25
2008-08-18 11:39:00,,552.07
2009-05-11 16:30:00,,552.33
2009-10-26 11:22:00,,552.16
2010-06-07 12:54:00,,552.12
2010-11-29 12:27:00,,552.13
2011-07-25 12:23:00,,552.1
2012-06-18 17:21:00,,552.05
2013-03-11 13:37:00,,552.08
2014-09-09 11:50:00,,552.06
2019-11-25 12:40:00,,552.95
2022-08-17 17:15:00,,551.89
2023-06-21 15:30:00,,551.92
2023-10-26 11:52:00,,551.8
2024-08-29 11:51:00,,551.85
2024-12-06 11:30:00,,551.82
