#Data Set Export - Depth Below Ground.Field Visits@RN016682,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1996-09-27 00:00:00,,-36.38
1996-10-24 00:00:00,,-36.410000000000004
1996-11-27 00:00:00,,-36.34
1996-12-20 00:00:00,,-36.43
1997-03-11 00:00:00,,-36.440000000000005
1997-04-18 00:00:00,,-36.440000000000005
1997-05-15 00:00:00,,-36.38
1997-06-13 00:00:00,,-36.39
1997-10-07 00:00:00,,-36.410000000000004
1997-11-17 00:00:00,,-36.410000000000004
1998-03-03 00:00:00,,-36.410000000000004
1998-06-10 00:00:00,,-36.4
1998-09-15 00:00:00,,-36.440000000000005
1998-12-14 00:00:00,,-36.4
1999-03-03 00:00:00,,-36.38
1999-08-13 00:00:00,,-36.480000000000004
1999-11-09 00:00:00,,-36.49
2000-09-02 00:00:00,,-36.49
2000-11-23 00:00:00,,-36.4
2001-02-22 00:00:00,,-36.47
2003-05-16 00:00:00,,-36.480000000000004
2004-01-19 00:00:00,,-36.47
2005-05-16 12:35:00,,-36.510000000000005
2007-03-14 13:35:00,,-36.5
2008-08-18 11:39:00,,-36.68
2009-05-11 16:30:00,,-36.42
2009-10-26 11:22:00,,-36.59
2010-06-07 12:54:00,,-36.63
2010-11-29 12:27:00,,-36.620000000000005
2011-07-25 12:23:00,,-36.65
2012-06-18 17:21:00,,-36.7
2013-03-11 13:37:00,,-36.67
2014-09-09 11:50:00,,-36.690000000000005
2019-11-25 12:40:00,,-35.800000000000004
2022-08-17 17:15:00,,-36.86
2023-06-21 15:30:00,,-36.83
2023-10-26 11:52:00,,-36.95
2024-08-29 11:51:00,,-36.9
2024-12-06 11:30:00,,-36.93
