#Data Set Export - Depth Below Ground.Field Visits@RN012581,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1980-03-23 00:00:00,,-23.5
1987-05-20 00:00:00,,-22.64
1990-06-06 00:00:00,,-22.63
1990-11-28 00:00:00,,-22.74
1991-03-13 00:00:00,,-22.72
1991-06-05 00:00:00,,-22.62
1991-11-27 00:00:00,,-22.65
1992-06-03 00:00:00,,-22.67
1992-12-08 00:00:00,,-22.62
1993-12-07 00:00:00,,-22.7
1994-06-07 00:00:00,,-22.71
1994-12-07 00:00:00,,-22.7
1995-06-20 00:00:00,,-22.85
1995-11-30 00:00:00,,-22.78
1996-06-25 00:00:00,,-22.79
1996-11-28 00:00:00,,-22.79
1997-05-15 00:00:00,,-22.88
1997-11-19 00:00:00,,-22.97
1998-06-03 00:00:00,,-22.9
1998-12-16 00:00:00,,-23.01
1999-08-12 00:00:00,,-22.95
2000-09-01 00:00:00,,-22.89
2001-02-23 00:00:00,,-22.88
2004-03-25 00:00:00,,-22.91
2005-05-05 10:20:00,,-23.04
2007-05-31 11:05:00,,-23.02
2008-09-03 11:59:00,,-23.07
2009-10-28 12:40:00,,-23.01
2010-12-02 14:41:00,,-22.95
2011-07-28 15:13:00,,-22.96
2012-06-21 14:21:00,,-23.02
2013-03-14 12:18:00,,-23.04
2014-09-11 12:40:00,,-23.12
2024-08-28 11:56:00,,-23.13
2024-12-12 09:53:00,,-23.22
