#Data Set Export - Water Elevation (AHD).Field Visits@RN006543,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1974-04-30 00:00:00,,549.38
1974-06-21 00:00:00,,549.45
1974-10-11 00:00:00,,550.0500000000001
1975-05-22 00:00:00,,550.34
1975-08-20 00:00:00,,550.5
1975-09-24 00:00:00,,550.35
1975-10-21 00:00:00,,550.5400000000001
1975-11-27 00:00:00,,550.5500000000001
1976-03-09 00:00:00,,550.6700000000001
1976-06-21 00:00:00,,551.4100000000001
1976-08-11 00:00:00,,551.69
1976-09-07 00:00:00,,551.8100000000001
1976-10-28 00:00:00,,551.95
1977-03-14 00:00:00,,551.96
1977-06-20 00:00:00,,551.9000000000001
1977-08-11 00:00:00,,551.94
1977-09-20 00:00:00,,551.84
1977-11-02 00:00:00,,551.9100000000001
1977-12-06 00:00:00,,551.84
1978-01-17 00:00:00,,551.83
1978-02-28 00:00:00,,551.73
1978-04-19 00:00:00,,551.62
1978-07-06 00:00:00,,551.5500000000001
1978-08-18 00:00:00,,551.5400000000001
1978-11-09 00:00:00,,551.4200000000001
1979-01-31 00:00:00,,551.1800000000001
1979-03-14 00:00:00,,551.08
1979-05-01 00:00:00,,550.9300000000001
1979-06-13 00:00:00,,551.0500000000001
1979-07-27 00:00:00,,550.88
1979-09-14 00:00:00,,550.82
1979-11-01 00:00:00,,550.7900000000001
1980-01-04 00:00:00,,550.72
1980-02-12 00:00:00,,550.6400000000001
1980-04-10 00:00:00,,550.5300000000001
1980-05-12 00:00:00,,550.49
1980-06-04 00:00:00,,550.49
1980-06-19 00:00:00,,550.48
1980-08-05 00:00:00,,550.3900000000001
1980-09-09 00:00:00,,550.45
1980-10-22 00:00:00,,550.33
1980-12-01 00:00:00,,550.3000000000001
1981-01-12 00:00:00,,550.12
1981-02-16 00:00:00,,550.1700000000001
1981-05-05 00:00:00,,550.08
1981-08-10 00:00:00,,549.9300000000001
1981-10-20 00:00:00,,549.85
1982-04-06 00:00:00,,549.74
1982-05-20 00:00:00,,549.5400000000001
1982-06-24 00:00:00,,549.6
1982-08-12 00:00:00,,549.5600000000001
1982-09-23 00:00:00,,549.5400000000001
1982-11-04 00:00:00,,549.5
1982-12-16 00:00:00,,550.02
1983-01-27 00:00:00,,549.95
1983-04-21 00:00:00,,550.07
1983-06-02 00:00:00,,550.08
1983-07-14 00:00:00,,550.14
1983-08-25 00:00:00,,550.22
1983-10-06 00:00:00,,550.3000000000001
1983-11-17 00:00:00,,550.37
1983-12-20 00:00:00,,549.86
1983-12-21 00:00:00,,549.84
1983-12-28 00:00:00,,549.84
1984-01-04 00:00:00,,549.83
1984-01-11 00:00:00,,549.95
1984-01-18 00:00:00,,549.88
1984-01-25 00:00:00,,549.9200000000001
1984-02-16 00:00:00,,549.9100000000001
1984-02-22 00:00:00,,549.89
1984-02-29 00:00:00,,549.86
1984-03-07 00:00:00,,549.88
1984-03-14 00:00:00,,549.86
1984-03-21 00:00:00,,549.89
1984-03-28 00:00:00,,549.85
1984-04-04 00:00:00,,549.87
1984-04-11 00:00:00,,549.9
1984-04-18 00:00:00,,549.89
1984-04-25 00:00:00,,549.87
1984-05-02 00:00:00,,549.9100000000001
1984-05-09 00:00:00,,549.9300000000001
1984-05-16 00:00:00,,549.9300000000001
1984-05-23 00:00:00,,549.9100000000001
1984-05-30 00:00:00,,549.9200000000001
1984-06-06 00:00:00,,549.9300000000001
1984-06-13 00:00:00,,549.9300000000001
1984-06-20 00:00:00,,549.94
1984-06-27 00:00:00,,549.94
1984-07-04 00:00:00,,549.94
1984-07-11 00:00:00,,549.94
1984-07-18 00:00:00,,549.95
1984-07-25 00:00:00,,549.9300000000001
1984-08-01 00:00:00,,549.9300000000001
1984-08-08 00:00:00,,549.97
1984-08-15 00:00:00,,549.94
1984-08-22 00:00:00,,549.94
1984-08-29 00:00:00,,549.9300000000001
1984-09-05 00:00:00,,549.9200000000001
1984-09-06 00:00:00,,549.96
1984-09-12 00:00:00,,549.95
1984-09-26 00:00:00,,549.95
1984-10-03 00:00:00,,549.97
1984-10-10 00:00:00,,549.9300000000001
1984-10-17 00:00:00,,549.96
1984-10-20 00:00:00,,549.9300000000001
1984-10-24 00:00:00,,549.97
1984-10-31 00:00:00,,550.01
1984-11-07 00:00:00,,549.97
1984-11-14 00:00:00,,549.95
1984-11-21 00:00:00,,549.96
1984-11-28 00:00:00,,549.95
1984-12-05 00:00:00,,549.94
1984-12-12 00:00:00,,549.97
1984-12-19 00:00:00,,549.95
1984-12-26 00:00:00,,549.97
1985-01-02 00:00:00,,549.95
1985-01-09 00:00:00,,549.9300000000001
1985-01-16 00:00:00,,549.94
1985-01-23 00:00:00,,549.9200000000001
1985-01-30 00:00:00,,549.9200000000001
1985-02-06 00:00:00,,549.9200000000001
1985-02-13 00:00:00,,549.9200000000001
1985-02-20 00:00:00,,549.9200000000001
1985-02-27 00:00:00,,549.9200000000001
1985-03-06 00:00:00,,549.88
1985-03-13 00:00:00,,549.9
1985-03-20 00:00:00,,549.87
1985-03-27 00:00:00,,549.88
1985-04-03 00:00:00,,549.86
1985-04-10 00:00:00,,549.87
1985-04-17 00:00:00,,549.87
1985-04-24 00:00:00,,549.86
1985-05-01 00:00:00,,549.86
1985-05-08 00:00:00,,549.87
1985-05-15 00:00:00,,549.86
1985-05-22 00:00:00,,549.86
1985-05-29 00:00:00,,549.88
1985-06-05 00:00:00,,549.82
1985-06-12 00:00:00,,549.84
1985-06-19 00:00:00,,549.86
1985-06-26 00:00:00,,549.84
1985-07-03 00:00:00,,549.86
1985-07-10 00:00:00,,549.85
1985-07-17 00:00:00,,549.83
1985-07-24 00:00:00,,549.85
1985-07-31 00:00:00,,549.84
1985-08-07 00:00:00,,549.87
1985-08-14 00:00:00,,549.88
1985-08-21 00:00:00,,549.89
1985-08-28 00:00:00,,549.88
1985-09-04 00:00:00,,549.82
1985-09-11 00:00:00,,549.83
1985-09-18 00:00:00,,549.87
1985-09-20 00:00:00,,549.83
1985-09-25 00:00:00,,549.86
1985-10-02 00:00:00,,549.83
1985-10-09 00:00:00,,549.83
1985-10-16 00:00:00,,549.87
1985-10-23 00:00:00,,549.82
1985-10-30 00:00:00,,549.82
1985-11-06 00:00:00,,549.83
1985-11-13 00:00:00,,549.82
1985-11-20 00:00:00,,549.78
1985-11-27 00:00:00,,549.7900000000001
1985-12-04 00:00:00,,549.8000000000001
1985-12-11 00:00:00,,549.78
1985-12-18 00:00:00,,549.77
1985-12-25 00:00:00,,549.76
1986-01-01 00:00:00,,549.75
1986-01-08 00:00:00,,549.73
1986-01-15 00:00:00,,549.74
1986-01-22 00:00:00,,549.74
1986-01-29 00:00:00,,549.71
1986-02-05 00:00:00,,549.6800000000001
1986-02-12 00:00:00,,549.69
1986-02-19 00:00:00,,549.65
1986-02-26 00:00:00,,549.65
1986-03-05 00:00:00,,549.62
1986-03-12 00:00:00,,549.59
1986-03-19 00:00:00,,549.61
1986-03-26 00:00:00,,549.57
1986-04-02 00:00:00,,549.5400000000001
1986-04-09 00:00:00,,549.53
1986-04-16 00:00:00,,549.5
1986-04-23 00:00:00,,549.51
1986-04-30 00:00:00,,549.49
1986-05-07 00:00:00,,549.51
1986-05-14 00:00:00,,549.5
1986-05-21 00:00:00,,549.49
1986-05-28 00:00:00,,549.47
1986-06-04 00:00:00,,549.48
1986-06-11 00:00:00,,549.52
1986-06-18 00:00:00,,549.53
1986-06-25 00:00:00,,549.51
1986-06-30 00:00:00,,549.5500000000001
1986-07-02 00:00:00,,549.53
1986-07-09 00:00:00,,549.51
1986-07-16 00:00:00,,549.5400000000001
1986-07-23 00:00:00,,549.53
1986-07-30 00:00:00,,549.5400000000001
1986-08-06 00:00:00,,549.5600000000001
1986-08-13 00:00:00,,549.63
1986-08-20 00:00:00,,549.57
1986-08-27 00:00:00,,549.57
1986-09-03 00:00:00,,549.57
1986-09-10 00:00:00,,549.61
1986-09-17 00:00:00,,549.58
1986-09-24 00:00:00,,549.6
1986-10-01 00:00:00,,549.62
1986-10-08 00:00:00,,549.64
1986-10-15 00:00:00,,549.59
1986-10-22 00:00:00,,549.64
1986-10-29 00:00:00,,549.6
1986-11-05 00:00:00,,549.61
1986-11-12 00:00:00,,549.6
1986-11-19 00:00:00,,549.5500000000001
1986-11-26 00:00:00,,549.58
1986-12-03 00:00:00,,549.5500000000001
1986-12-10 00:00:00,,549.57
1986-12-17 00:00:00,,549.5500000000001
1986-12-24 00:00:00,,549.5400000000001
1986-12-31 00:00:00,,549.53
1987-01-07 00:00:00,,549.5600000000001
1987-01-14 00:00:00,,549.53
1987-01-21 00:00:00,,549.57
1987-01-28 00:00:00,,549.52
1987-02-04 00:00:00,,549.5500000000001
1987-02-05 00:00:00,,549.57
1987-02-11 00:00:00,,549.5500000000001
1987-02-18 00:00:00,,549.5600000000001
1987-02-25 00:00:00,,549.5400000000001
1987-03-04 00:00:00,,549.53
1987-03-11 00:00:00,,549.52
1987-03-18 00:00:00,,549.5500000000001
1987-03-25 00:00:00,,549.53
1987-04-01 00:00:00,,549.52
1987-04-08 00:00:00,,549.53
1987-04-15 00:00:00,,549.52
1987-04-22 00:00:00,,549.51
1987-04-29 00:00:00,,549.52
1987-05-06 00:00:00,,549.51
1987-05-13 00:00:00,,549.5400000000001
1987-05-20 00:00:00,,549.52
1987-05-27 00:00:00,,549.52
1987-06-03 00:00:00,,549.5400000000001
1987-06-10 00:00:00,,549.5400000000001
1987-06-17 00:00:00,,549.5400000000001
1987-06-24 00:00:00,,549.53
1987-07-01 00:00:00,,549.52
1987-07-08 00:00:00,,549.52
1987-07-10 00:00:00,,549.5400000000001
1987-07-15 00:00:00,,549.5600000000001
1987-07-22 00:00:00,,549.52
1987-07-29 00:00:00,,549.5400000000001
1987-08-05 00:00:00,,549.52
1987-08-12 00:00:00,,549.5500000000001
1987-08-19 00:00:00,,549.53
1987-08-26 00:00:00,,549.57
1987-09-02 00:00:00,,549.5600000000001
1987-09-09 00:00:00,,549.52
1987-09-16 00:00:00,,549.53
1987-09-23 00:00:00,,549.52
1987-09-30 00:00:00,,549.51
1987-10-07 00:00:00,,549.58
1987-10-14 00:00:00,,549.5600000000001
1987-10-21 00:00:00,,549.5600000000001
1987-10-28 00:00:00,,549.52
1987-11-04 00:00:00,,549.49
1987-11-11 00:00:00,,549.52
1987-11-18 00:00:00,,549.53
1987-11-25 00:00:00,,549.51
1987-12-02 00:00:00,,549.47
1987-12-09 00:00:00,,549.51
1987-12-16 00:00:00,,549.51
1987-12-23 00:00:00,,549.52
1987-12-30 00:00:00,,549.49
1988-01-06 00:00:00,,549.48
1988-01-13 00:00:00,,549.51
1988-01-20 00:00:00,,549.48
1988-01-27 00:00:00,,549.47
1988-02-03 00:00:00,,549.47
1988-02-10 00:00:00,,549.47
1988-02-17 00:00:00,,549.45
1988-02-24 00:00:00,,549.46
1988-03-02 00:00:00,,549.46
1988-03-09 00:00:00,,549.44
1988-03-16 00:00:00,,549.4200000000001
1988-03-23 00:00:00,,549.44
1988-03-30 00:00:00,,549.51
1988-04-06 00:00:00,,549.4300000000001
1988-04-13 00:00:00,,549.4100000000001
1988-04-20 00:00:00,,549.4300000000001
1988-04-27 00:00:00,,549.4200000000001
1988-05-04 00:00:00,,549.47
1988-05-11 00:00:00,,549.39
1988-05-18 00:00:00,,549.45
1988-05-25 00:00:00,,549.4200000000001
1988-06-01 00:00:00,,549.4200000000001
1988-06-08 00:00:00,,549.44
1988-06-15 00:00:00,,549.44
1988-06-22 00:00:00,,549.39
1988-06-29 00:00:00,,549.4300000000001
1988-07-06 00:00:00,,549.45
1988-07-13 00:00:00,,549.45
1988-07-20 00:00:00,,549.46
1988-07-27 00:00:00,,549.4
1988-08-03 00:00:00,,549.44
1988-08-10 00:00:00,,549.4100000000001
1988-08-17 00:00:00,,549.46
1988-08-24 00:00:00,,549.4300000000001
1988-08-31 00:00:00,,549.45
1988-09-07 00:00:00,,549.45
1988-09-14 00:00:00,,549.4300000000001
1988-09-21 00:00:00,,549.46
1988-09-28 00:00:00,,549.47
1988-11-23 00:00:00,,549.37
1988-11-30 00:00:00,,549.35
1988-12-07 00:00:00,,549.37
1988-12-14 00:00:00,,549.37
1988-12-21 00:00:00,,549.2900000000001
1988-12-28 00:00:00,,549.36
1989-01-04 00:00:00,,549.35
1989-01-11 00:00:00,,549.35
1989-01-18 00:00:00,,549.37
1989-01-25 00:00:00,,549.37
1989-02-01 00:00:00,,549.37
1989-02-08 00:00:00,,549.36
1989-02-15 00:00:00,,549.35
1989-02-22 00:00:00,,549.34
1989-03-01 00:00:00,,549.35
1989-03-08 00:00:00,,549.33
1989-03-15 00:00:00,,549.33
1989-03-22 00:00:00,,549.34
1989-03-29 00:00:00,,549.35
1989-04-05 00:00:00,,549.37
1989-04-12 00:00:00,,549.34
1989-04-19 00:00:00,,549.34
1989-04-26 00:00:00,,549.36
1989-05-03 00:00:00,,549.34
1989-05-10 00:00:00,,549.35
1989-05-17 00:00:00,,549.36
1989-05-24 00:00:00,,549.35
1989-05-31 00:00:00,,549.36
1989-06-07 00:00:00,,549.37
1989-06-14 00:00:00,,549.36
1989-06-21 00:00:00,,549.35
1989-06-28 00:00:00,,549.37
1989-07-05 00:00:00,,549.37
1989-07-12 00:00:00,,549.4
1989-07-19 00:00:00,,549.39
1989-07-26 00:00:00,,549.4100000000001
1989-08-02 00:00:00,,549.4100000000001
1989-08-09 00:00:00,,549.4
1989-08-16 00:00:00,,549.4
1989-08-23 00:00:00,,549.39
1989-08-30 00:00:00,,549.4300000000001
1989-09-06 00:00:00,,549.4100000000001
1989-09-13 00:00:00,,549.39
1989-09-20 00:00:00,,549.4100000000001
1989-09-27 00:00:00,,549.37
1989-10-04 00:00:00,,549.4200000000001
1989-10-11 00:00:00,,549.4100000000001
1989-10-18 00:00:00,,549.4
1989-10-25 00:00:00,,549.4100000000001
1989-11-01 00:00:00,,549.37
1989-11-08 00:00:00,,549.36
1989-11-15 00:00:00,,549.36
1989-11-22 00:00:00,,549.36
1989-11-29 00:00:00,,549.33
1989-12-06 00:00:00,,549.34
1989-12-13 00:00:00,,549.36
1989-12-20 00:00:00,,549.35
1989-12-27 00:00:00,,549.35
1990-01-03 00:00:00,,549.36
1990-01-10 00:00:00,,549.38
1990-01-17 00:00:00,,549.37
1990-01-24 00:00:00,,549.38
1990-01-31 00:00:00,,549.36
1990-02-07 00:00:00,,549.35
1990-02-14 00:00:00,,549.35
1990-02-21 00:00:00,,549.35
1990-02-28 00:00:00,,549.36
1990-03-07 00:00:00,,549.34
1990-03-14 00:00:00,,549.32
1990-03-21 00:00:00,,549.34
1990-03-28 00:00:00,,549.3000000000001
1990-04-04 00:00:00,,549.32
1990-04-11 00:00:00,,549.33
1990-04-18 00:00:00,,549.3100000000001
1990-04-25 00:00:00,,549.32
1990-05-02 00:00:00,,549.3000000000001
1990-05-09 00:00:00,,549.3100000000001
1990-05-16 00:00:00,,549.33
1990-05-23 00:00:00,,549.36
1990-05-30 00:00:00,,549.33
1990-06-06 00:00:00,,549.32
1990-06-13 00:00:00,,549.33
1990-06-20 00:00:00,,549.32
1990-06-27 00:00:00,,549.33
1990-07-04 00:00:00,,549.33
1990-07-11 00:00:00,,549.36
1990-07-18 00:00:00,,549.36
1990-07-25 00:00:00,,549.37
1990-08-01 00:00:00,,549.35
1990-08-08 00:00:00,,549.37
1990-08-15 00:00:00,,549.38
1990-08-22 00:00:00,,549.37
1990-08-29 00:00:00,,549.4
1990-09-05 00:00:00,,549.35
1990-09-12 00:00:00,,549.35
1990-09-19 00:00:00,,549.37
1990-09-26 00:00:00,,549.34
1990-10-03 00:00:00,,549.35
1990-10-10 00:00:00,,549.36
1990-10-17 00:00:00,,549.35
1990-10-24 00:00:00,,549.33
1990-10-31 00:00:00,,549.36
1990-11-07 00:00:00,,549.34
1990-11-14 00:00:00,,549.33
1990-11-21 00:00:00,,549.32
1990-11-28 00:00:00,,549.2900000000001
1990-12-05 00:00:00,,549.3000000000001
1990-12-12 00:00:00,,549.25
1990-12-19 00:00:00,,549.28
1990-12-26 00:00:00,,549.26
1991-01-02 00:00:00,,549.27
1991-01-09 00:00:00,,549.25
1991-01-16 00:00:00,,549.23
1991-01-23 00:00:00,,549.26
1991-01-30 00:00:00,,549.23
1991-02-06 00:00:00,,549.2900000000001
1991-02-13 00:00:00,,549.2900000000001
1991-02-20 00:00:00,,549.26
1991-02-27 00:00:00,,549.23
1991-03-06 00:00:00,,549.24
1991-03-13 00:00:00,,549.2
1991-03-20 00:00:00,,549.21
1991-03-27 00:00:00,,549.19
1991-04-03 00:00:00,,549.1800000000001
1991-04-10 00:00:00,,549.2
1991-04-17 00:00:00,,549.1800000000001
1991-04-24 00:00:00,,549.22
1991-05-01 00:00:00,,549.1800000000001
1991-05-08 00:00:00,,549.1700000000001
1991-05-15 00:00:00,,549.1600000000001
1991-05-22 00:00:00,,549.19
1991-05-29 00:00:00,,549.2
1991-06-05 00:00:00,,549.2
1991-06-12 00:00:00,,549.1800000000001
1991-06-19 00:00:00,,549.21
1991-06-26 00:00:00,,549.2
1991-07-03 00:00:00,,549.2
1991-07-10 00:00:00,,549.21
1991-07-17 00:00:00,,549.22
1991-07-24 00:00:00,,549.22
1991-07-31 00:00:00,,549.23
1991-08-07 00:00:00,,549.22
1991-08-14 00:00:00,,549.21
1991-08-21 00:00:00,,549.23
1991-08-28 00:00:00,,549.25
1991-09-04 00:00:00,,549.22
1991-09-11 00:00:00,,549.2
1991-09-18 00:00:00,,549.21
1991-09-25 00:00:00,,549.21
1991-10-02 00:00:00,,549.21
1991-10-09 00:00:00,,549.19
1991-10-16 00:00:00,,549.2
1991-10-23 00:00:00,,549.19
1991-10-30 00:00:00,,549.1800000000001
1991-11-06 00:00:00,,549.1800000000001
1991-11-13 00:00:00,,549.1700000000001
1991-11-20 00:00:00,,549.15
1991-11-26 00:00:00,,549.15
1991-12-04 00:00:00,,549.14
1991-12-11 00:00:00,,549.13
1991-12-18 00:00:00,,549.12
1991-12-25 00:00:00,,549.12
1992-01-01 00:00:00,,549.11
1992-01-08 00:00:00,,549.1
1992-01-15 00:00:00,,549.08
1992-01-22 00:00:00,,549.08
1992-01-29 00:00:00,,549.08
1992-02-05 00:00:00,,549.1
1992-02-12 00:00:00,,549.08
1992-02-19 00:00:00,,549.08
1992-02-26 00:00:00,,549.0600000000001
1992-03-04 00:00:00,,549.0500000000001
1992-03-11 00:00:00,,549.0400000000001
1992-03-18 00:00:00,,549.02
1992-03-25 00:00:00,,549.03
1992-04-01 00:00:00,,549.01
1992-04-08 00:00:00,,549
1992-04-15 00:00:00,,549
1992-04-22 00:00:00,,549
1992-04-29 00:00:00,,548.98
1992-05-06 00:00:00,,548.99
1992-05-13 00:00:00,,548.98
1992-05-20 00:00:00,,548.99
1992-05-27 00:00:00,,548.98
1992-06-02 00:00:00,,548.99
1992-06-10 00:00:00,,548.99
1992-06-17 00:00:00,,549.01
1992-06-24 00:00:00,,549
1992-07-01 00:00:00,,549.01
1992-07-08 00:00:00,,549.01
1992-07-15 00:00:00,,549.01
1992-07-22 00:00:00,,549.01
1992-07-29 00:00:00,,549.0400000000001
1992-08-05 00:00:00,,549.0500000000001
1992-08-12 00:00:00,,549.03
1992-08-19 00:00:00,,549.01
1992-08-26 00:00:00,,549.0600000000001
1992-09-02 00:00:00,,549.0400000000001
1992-09-09 00:00:00,,549.03
1992-09-16 00:00:00,,549.02
1992-09-23 00:00:00,,549.03
1992-09-30 00:00:00,,549.01
1992-10-07 00:00:00,,549.02
1992-10-14 00:00:00,,549.01
1992-10-21 00:00:00,,548.99
1992-10-28 00:00:00,,549.0500000000001
1992-11-04 00:00:00,,548.99
1992-11-11 00:00:00,,548.98
1992-11-18 00:00:00,,548.99
1992-11-25 00:00:00,,548.98
1992-12-02 00:00:00,,548.97
1992-12-09 00:00:00,,548.99
1992-12-16 00:00:00,,549
1992-12-23 00:00:00,,548.99
1992-12-30 00:00:00,,549.01
1993-01-06 00:00:00,,548.9300000000001
1993-01-13 00:00:00,,548.9300000000001
1993-01-20 00:00:00,,548.9200000000001
1993-01-27 00:00:00,,548.9300000000001
1993-02-03 00:00:00,,548.9200000000001
1993-02-10 00:00:00,,548.9200000000001
1993-02-17 00:00:00,,548.9200000000001
1993-02-24 00:00:00,,548.9200000000001
1993-03-03 00:00:00,,548.9200000000001
