#Data Set Export - Depth Below Ground.Field Visits@RN006543,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1974-04-30 00:00:00,,-19.07
1974-06-21 00:00:00,,-19
1974-10-11 00:00:00,,-18.4
1975-05-22 00:00:00,,-18.11
1975-08-20 00:00:00,,-17.95
1975-09-24 00:00:00,,-18.1
1975-10-21 00:00:00,,-17.91
1975-11-27 00:00:00,,-17.9
1976-03-09 00:00:00,,-17.78
1976-06-21 00:00:00,,-17.04
1976-08-11 00:00:00,,-16.76
1976-09-07 00:00:00,,-16.64
1976-10-28 00:00:00,,-16.5
1977-03-14 00:00:00,,-16.49
1977-06-20 00:00:00,,-16.55
1977-08-11 00:00:00,,-16.51
1977-09-20 00:00:00,,-16.61
1977-11-02 00:00:00,,-16.54
1977-12-06 00:00:00,,-16.61
1978-01-17 00:00:00,,-16.62
1978-02-28 00:00:00,,-16.72
1978-04-19 00:00:00,,-16.83
1978-07-06 00:00:00,,-16.9
1978-08-18 00:00:00,,-16.91
1978-11-09 00:00:00,,-17.03
1979-01-31 00:00:00,,-17.27
1979-03-14 00:00:00,,-17.37
1979-05-01 00:00:00,,-17.52
1979-06-13 00:00:00,,-17.4
1979-07-27 00:00:00,,-17.57
1979-09-14 00:00:00,,-17.63
1979-11-01 00:00:00,,-17.66
1980-01-04 00:00:00,,-17.73
1980-02-12 00:00:00,,-17.81
1980-04-10 00:00:00,,-17.92
1980-05-12 00:00:00,,-17.96
1980-06-04 00:00:00,,-17.96
1980-06-19 00:00:00,,-17.97
1980-08-05 00:00:00,,-18.06
1980-09-09 00:00:00,,-18
1980-10-22 00:00:00,,-18.12
1980-12-01 00:00:00,,-18.15
1981-01-12 00:00:00,,-18.33
1981-02-16 00:00:00,,-18.28
1981-05-05 00:00:00,,-18.37
1981-08-10 00:00:00,,-18.52
1981-10-20 00:00:00,,-18.6
1982-04-06 00:00:00,,-18.71
1982-05-20 00:00:00,,-18.91
1982-06-24 00:00:00,,-18.85
1982-08-12 00:00:00,,-18.89
1982-09-23 00:00:00,,-18.91
1982-11-04 00:00:00,,-18.95
1982-12-16 00:00:00,,-18.95
1983-01-27 00:00:00,,-19.02
1983-04-21 00:00:00,,-18.9
1983-06-02 00:00:00,,-18.89
1983-07-14 00:00:00,,-18.83
1983-08-25 00:00:00,,-18.75
1983-10-06 00:00:00,,-18.67
1983-11-17 00:00:00,,-18.6
1983-12-20 00:00:00,,-19.11
1983-12-21 00:00:00,,-19.13
1983-12-28 00:00:00,,-19.13
1984-01-04 00:00:00,,-19.14
1984-01-11 00:00:00,,-19.02
1984-01-18 00:00:00,,-19.09
1984-01-25 00:00:00,,-19.05
1984-02-16 00:00:00,,-19.06
1984-02-22 00:00:00,,-19.08
1984-02-29 00:00:00,,-19.11
