#Data Set Export - Depth Below Ground.Field Visits@RN012156,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1981-02-16 00:00:00,,-7.71
1981-05-05 00:00:00,,-7.8
1981-10-20 00:00:00,,-7.88
1983-05-24 00:00:00,,-8.05
1984-08-02 00:00:00,,-8.25
1984-10-18 00:00:00,,-8.37
1984-11-05 00:00:00,,-8.4
1985-01-17 00:00:00,,-8.42
1985-02-26 00:00:00,,-8.4
1985-04-18 00:00:00,,-8.51
1985-06-02 00:00:00,,-8.57
1985-07-30 00:00:00,,-8.52
1985-09-18 00:00:00,,-8.53
1985-10-23 00:00:00,,-8.58
1985-12-11 00:00:00,,-8.6
1986-01-29 00:00:00,,-8.64
1986-05-20 00:00:00,,-8.67
1986-07-03 00:00:00,,-8.67
1986-08-20 00:00:00,,-8.74
1986-09-24 00:00:00,,-8.75
1986-10-29 00:00:00,,-8.82
1986-12-17 00:00:00,,-8.88
1987-02-04 00:00:00,,-8.92
1987-03-25 00:00:00,,-9
1987-04-30 00:00:00,,-9.12
1987-07-09 00:00:00,,-9.04
1987-08-20 00:00:00,,-9.08
1987-09-25 00:00:00,,-9.15
1988-05-18 00:00:00,,-9.33
1988-11-23 00:00:00,,-9.67
1989-05-23 00:00:00,,-9.6
1989-11-14 00:00:00,,-9.92
1990-06-06 00:00:00,,-9.98
1990-11-27 00:00:00,,-10.16
1991-03-13 00:00:00,,-10.18
1991-06-05 00:00:00,,-9.92
1991-11-27 00:00:00,,-10.23
1992-06-03 00:00:00,,-10.18
1992-12-08 00:00:00,,-10.32
1993-06-23 00:00:00,,-10.39
1993-12-07 00:00:00,,-10.39
1994-06-07 00:00:00,,-10.42
1994-12-07 00:00:00,,-10.56
1995-01-25 00:00:00,,-10.58
1995-06-20 00:00:00,,-10.57
1995-11-30 00:00:00,,-10.76
1996-06-25 00:00:00,,-10.63
1996-11-28 00:00:00,,-10.78
1997-05-15 00:00:00,,-10.73
1997-11-19 00:00:00,,-10.96
1998-06-03 00:00:00,,-10.91
1998-12-16 00:00:00,,-11.23
1999-08-12 00:00:00,,-11.35
2000-08-31 00:00:00,,-10.77
2001-02-22 00:00:00,,-10.84
2003-05-16 00:00:00,,-11.27
2004-01-22 00:00:00,,-11.45
2005-03-10 00:00:00,,-11.5
2005-04-01 00:00:00,,-11.6
2005-05-09 16:00:00,,-11.64
2005-07-01 00:00:00,,-11.52
2005-11-01 00:00:00,,-11.55
2005-12-01 00:00:00,,-11.57
2006-01-01 00:00:00,,-11.6
2006-02-06 00:00:00,,-11.57
2006-02-28 00:00:00,,-11.61
2006-04-02 00:00:00,,-10.58
2007-03-14 15:05:00,,-11.57
2008-08-22 09:31:00,,-11.79
2009-05-14 11:45:00,,-11.64
2009-10-29 13:45:00,,-11.77
2010-06-10 15:35:00,,-11.46
2010-12-03 09:33:00,,-11.37
2011-07-28 12:39:00,,-11.48
2012-06-21 09:46:00,,-11.48
2013-03-14 16:34:00,,-11.52
2014-09-11 15:19:00,,-11.63
2017-02-09 09:30:00,,-11.95
2017-08-11 13:18:00,,-12.11
2018-08-24 13:22:00,,-12.475
2019-08-22 14:17:00,,-13.21
2019-11-27 14:08:00,,-13.4
2022-08-16 14:10:00,,-13.89
2023-06-20 11:30:00,,-13.79
2023-10-24 11:49:00,,-13.69
2024-08-28 15:40:00,,-13.86
2024-12-05 14:40:00,,-13.92
