#Data Set Export - Water Elevation (AHD).Field Visits@RN012156,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1981-02-16 00:00:00,,545.88
1981-05-05 00:00:00,,545.7900000000001
1981-10-20 00:00:00,,545.71
1983-05-24 00:00:00,,545.5400000000001
1984-08-02 00:00:00,,545.34
1984-10-18 00:00:00,,545.22
1984-11-05 00:00:00,,545.19
1985-01-17 00:00:00,,545.1700000000001
1985-02-26 00:00:00,,545.19
1985-04-18 00:00:00,,545.08
1985-06-02 00:00:00,,545.02
1985-07-30 00:00:00,,545.07
1985-09-18 00:00:00,,545.0600000000001
1985-10-23 00:00:00,,545.01
1985-12-11 00:00:00,,544.99
1986-01-29 00:00:00,,544.95
1986-05-20 00:00:00,,544.9200000000001
1986-07-03 00:00:00,,544.9200000000001
1986-08-20 00:00:00,,544.85
1986-09-24 00:00:00,,544.84
1986-10-29 00:00:00,,544.77
1986-12-17 00:00:00,,544.71
1987-02-04 00:00:00,,544.6700000000001
1987-03-25 00:00:00,,544.59
1987-04-30 00:00:00,,544.47
1987-07-09 00:00:00,,544.5500000000001
1987-08-20 00:00:00,,544.51
1987-09-25 00:00:00,,544.44
1988-05-18 00:00:00,,544.26
1988-11-23 00:00:00,,543.9200000000001
1989-05-23 00:00:00,,543.99
1989-11-14 00:00:00,,543.6700000000001
1990-06-06 00:00:00,,543.61
1990-11-27 00:00:00,,543.4300000000001
1991-03-13 00:00:00,,543.4100000000001
1991-06-05 00:00:00,,543.6700000000001
1991-11-27 00:00:00,,543.36
1992-06-03 00:00:00,,543.4100000000001
1992-12-08 00:00:00,,543.27
1993-06-23 00:00:00,,543.2
1993-12-07 00:00:00,,543.2
1994-06-07 00:00:00,,543.1700000000001
1994-12-07 00:00:00,,543.0300000000001
1995-01-25 00:00:00,,543.01
1995-06-20 00:00:00,,543.02
1995-11-30 00:00:00,,542.83
1996-06-25 00:00:00,,542.96
1996-11-28 00:00:00,,542.8100000000001
1997-05-15 00:00:00,,542.86
1997-11-19 00:00:00,,542.63
1998-06-03 00:00:00,,542.6800000000001
1998-12-16 00:00:00,,542.36
1999-08-12 00:00:00,,542.24
2000-08-31 00:00:00,,542.82
2001-02-22 00:00:00,,542.75
2003-05-16 00:00:00,,542.32
2004-01-22 00:00:00,,542.14
2005-03-10 00:00:00,,542.09
2005-04-01 00:00:00,,541.99
2005-05-09 16:00:00,,541.95
2005-07-01 00:00:00,,542.07
2005-11-01 00:00:00,,542.0400000000001
2005-12-01 00:00:00,,542.02
2006-01-01 00:00:00,,541.99
2006-02-06 00:00:00,,542.02
2006-02-28 00:00:00,,541.98
2006-04-02 00:00:00,,543.01
2007-03-14 15:05:00,,542.02
2008-08-22 09:31:00,,541.8000000000001
2009-05-14 11:45:00,,541.95
2009-10-29 13:45:00,,541.82
2010-06-10 15:35:00,,542.13
2010-12-03 09:33:00,,542.22
2011-07-28 12:39:00,,542.11
2012-06-21 09:46:00,,542.11
2013-03-14 16:34:00,,542.07
2014-09-11 15:19:00,,541.96
2017-02-09 09:30:00,,541.64
2017-08-11 13:18:00,,541.48
2018-08-24 13:22:00,,541.115
2019-08-22 14:17:00,,540.38
2019-11-27 14:08:00,,540.19
2022-08-16 14:10:00,,539.7
2023-06-20 11:30:00,,539.8000000000001
2023-10-24 11:49:00,,539.9
2024-08-28 15:40:00,,539.73
2024-12-05 14:40:00,,539.6700000000001
